"date","bike_count","weekday","is_weekend","is_holiday","FX.Windspitze","FM.Windgeschwindigkeit","RSK.Niederschlagshoehe","RSKF.Niederschlagsform","SDK.Sonnenscheindauer","SHK_TAG.Schneehoehe","NM.Bedeckungsgrad","TMK.Lufttemperatur","UPM.Relative_Feuchte","TXK.Lufttemperatur_Max","TNK.Lufttemperatur_Min","TGK.Lufttemperatur_5cm_min"
2018-10-07,2629,7,1,0,8.8,2.5,0,0,9.2,0,1.9,14.5,78,21.7,8.2,5.7
2018-10-08,7197,1,0,0,7.8,3.2,0,0,7.7,0,3.9,13.7,79,22.5,8.4,5.8
2018-10-09,7403,2,0,0,8,2.2,0,0,6.2,0,4.3,13.8,81,23.3,5.6,3.6
2018-10-10,7370,3,0,0,9.7,3.3,0,0,8.9,0,0.8,16.2,74,24.1,8.8,5.9
2018-10-11,7434,4,0,0,5.7,1.7,0,6,3.2,0,6,14,87,19.3,7.3,5.6
2018-10-12,7543,5,0,0,6.5,1.4,0,0,8.9,0,2.5,16.8,76,27,9.3,7.2
2018-10-13,6392,6,1,0,6.7,1.7,0,0,10.2,0,0,16.1,73,27.2,7.9,5.9
2018-10-14,4491,7,1,0,5.3,1.6,0,0,10.1,0,0,15.4,76,27,7.3,5.7
2018-10-15,7613,1,0,0,6.3,1.5,0,0,10,0,0.5,13.8,75,23.4,6.2,4.2
2018-10-16,7522,2,0,0,5.8,1.5,0,0,9.9,0,0.5,12.7,75,23.9,4.3,2.6
2018-10-17,7622,3,0,0,6.2,1.9,0,0,8.3,0,5.4,13.4,75,22.6,4.8,3.1
2018-10-18,7977,4,0,0,10.1,3.7,0,0,8.3,0,4.7,15.4,74,21.7,10.2,8.9
2018-10-19,7610,5,0,0,7.4,3.3,0,0,8,0,NA,13,81,19.8,8.3,5.8
2018-10-20,5433,6,1,0,6.6,2.3,0,0,7.2,0,NA,11.6,79,18.6,5.5,3.2
2018-10-21,2621,7,1,0,9.5,3.5,0,0,9.4,0,1.8,9.9,71,17.6,4.9,1.9
2018-10-22,6922,1,0,0,9.9,4,0,6,7.1,0,4.5,10.7,64,17.3,4.3,1.6
2018-10-23,6771,2,0,0,14,5.4,0,6,0.8,0,6.1,9.9,72,14.5,1.7,-0.7
2018-10-24,6257,3,0,0,13.9,6.9,0.1,6,0,0,NA,12.3,77,13.4,11.1,11.2
2018-10-25,6882,4,0,0,9.1,3.9,0,6,0.2,0,7.3,13.4,77,15.7,11.7,11.1
2018-10-26,6797,5,0,0,10.5,4.3,2.1,6,0.4,0,7.6,11.3,73,13.8,9.4,8.3
2018-10-27,4668,6,1,0,9.9,2.9,0.8,6,0,0,NA,8.3,80,9.8,7,6.4
2018-10-28,1370,7,1,0,13.3,5.1,7.4,6,0,0,NA,5.4,88,7.3,4.4,4
2018-10-29,5491,1,0,0,12,4.7,0.8,6,0,0,NA,5.7,87,6.5,4.7,4.4
2018-10-30,4921,2,0,0,20.9,7.7,0.2,6,0.1,0,5.8,6.4,78,8.4,0.2,-1.7
2018-10-31,6434,3,0,1,7.6,2.5,0,0,1,0,6.5,6.4,79,14,-1.1,-3.1
2018-11-01,2449,4,0,1,6.9,1.8,0.3,6,3,0,5.9,6.4,91,12.8,1.5,-0.1
2018-11-02,5544,5,0,0,7.3,1.4,0,0,5.2,0,6.2,9.1,81,15,2.4,0.7
2018-11-03,4284,6,1,0,7.4,2.7,0,0,4,0,7.5,9.1,78,12.9,3.9,1.7
2018-11-04,2097,7,1,0,10.2,3.4,0,0,2.2,0,7.8,11.3,80,14.3,9.2,8.6
2018-11-05,6215,1,0,0,5.3,1.6,0.1,4,0,0,7.8,8.1,97,10.6,5,3.1
2018-11-06,6433,2,0,0,9.3,2.6,0,0,1,0,8,7.6,96,11.8,4.8,3.1
2018-11-07,6646,3,0,0,3.7,1.1,0.2,6,6.9,0,6,8.5,87,16.1,1.7,0.1
2018-11-08,6236,4,0,0,9.7,2.2,0,0,0.7,0,7.9,11.8,80,14.8,8.8,7.1
2018-11-09,5976,5,0,0,2.9,1.1,0,6,5.2,0,7.1,8.9,88,15.6,3.5,1.3
2018-11-10,4048,6,1,0,4.2,1,5.3,6,0.1,0,7.9,8.7,92,12.6,3,1
2018-11-11,2039,7,1,0,12.9,2.8,3.3,6,8.2,0,3.8,11.5,87,17.2,7.2,5.1
2018-11-12,5770,1,0,0,4.5,1,11.3,6,1.2,0,7,11.1,89,16.1,7.4,6
2018-11-13,4758,2,0,0,10.7,3.3,1.3,6,1.7,0,5,10.5,91,13.9,2.8,0.4
2018-11-14,5493,3,0,0,3.6,1.4,0,0,2.9,0,5.6,5,99,7.4,0.6,-1.4
2018-11-15,5522,4,0,0,7.1,2.5,0,0,0,0,NA,5.4,92,6.4,4.1,4.5
2018-11-16,5584,5,0,0,9.2,3.9,0,0,8,0,0,6.3,77,10.2,2.1,0.1
2018-11-17,3759,6,1,0,12.4,5.1,0,0,7.9,0,0,5.1,70,10.6,1.4,-0.2
2018-11-18,1672,7,1,0,13.1,5.1,0,0,8.1,0,1.8,3.7,62,7.3,0.9,-1
2018-11-19,4694,1,0,0,13.4,5.3,0,6,0,0,6,2.5,66,4.8,-0.9,-2.9
2018-11-20,4787,2,0,0,9.6,4.2,0,0,1.6,0,6.7,2.9,72,5.9,0.2,-2.2
2018-11-21,4647,3,0,1,10.6,3.8,0,0,3.2,0,NA,1.5,84,3,-2,-4.3
2018-11-22,5185,4,0,0,5.2,1.5,0,0,5.4,0,3.8,1.7,84,7.2,-2.8,-4.7
2018-11-23,5002,5,0,0,9.3,2.6,1.8,6,5.9,0,4,1.5,86,7.4,-4.1,-6.1
2018-11-24,3027,6,1,0,6.2,1.8,0.6,6,1.7,0,7.3,5,93,9.7,2,1.9
2018-11-25,1760,7,1,0,8.8,3,0,6,4.3,0,6.8,5.6,85,10.1,0,-2.2
2018-11-26,4032,1,0,0,8.1,3.3,4.2,6,0,0,7.3,5.4,85,6.2,4.8,4.3
2018-11-27,4450,2,0,0,4.3,1.5,0.1,6,0,0,NA,3.6,93,4.9,0.1,-2.6
2018-11-28,4654,3,0,0,3.3,1,0.4,6,0.9,0,7.8,2.8,95,6.3,-1.3,-3.3
2018-11-29,4838,4,0,0,4.5,1.5,0,0,1.7,0,8,3.9,92,7.2,-0.4,-2.2
2018-11-30,3873,5,0,0,6.6,2.1,3.7,6,0,0,7.3,5.2,97,8.5,-0.5,-2
2018-12-01,3107,6,1,0,8.1,3.1,2.9,6,1.4,0,7.2,8.3,86,10.7,5,3
2018-12-02,1176,7,1,0,16.5,7.8,8.6,6,0,0,7.5,11.2,85,13.6,8.4,7.1
2018-12-03,2563,1,0,0,15.3,7.4,25.2,6,0,0,7.5,12.8,90,14.1,10.5,9.5
2018-12-04,4377,2,0,0,11.4,3.7,0.1,6,0.4,0,7.4,8.4,89,11.1,3.5,2.1
2018-12-05,4798,3,0,0,5.8,1.4,0.7,6,1.8,0,7.7,5.4,94,8.9,2.8,1
2018-12-06,4569,4,0,0,10.2,3.9,0.2,6,0.9,0,7.5,9.9,93,12.5,5.4,5.1
2018-12-07,4107,5,0,0,18.7,7.6,5.2,6,0.5,0,7.8,11.3,82,13,8,7
2018-12-08,1762,6,1,0,20.6,10.1,7.1,6,0,0,7.5,7.9,80,9.9,6.7,5.4
2018-12-09,1108,7,1,0,19.1,8.8,1.9,6,0,0,7,8.7,80,10.8,6.3,5
2018-12-10,4303,1,0,0,10.5,4.7,0.2,6,2.5,0,6.2,5.9,79,7.9,3.5,1.7
2018-12-11,4484,2,0,0,8.3,4.2,0.4,8,0.2,0,6,2.8,88,4.1,0.7,-0.3
2018-12-12,4400,3,0,0,6.2,2.1,0,6,1,0,6.5,2.1,89,4.7,0.3,-1.1
2018-12-13,4249,4,0,0,10.9,4.6,0,7,1.4,0,4.2,0.8,75,1.8,-0.8,-2.7
2018-12-14,3958,5,0,0,9.7,3.5,0,0,0,0,8,1,66,1.4,0.2,-0.3
2018-12-15,2781,6,1,0,7,2.8,3.2,7,1.6,0,6.5,-0.3,67,1.6,-2.9,-5.4
2018-12-16,1092,7,1,0,4.3,1.6,1,8,0,3,NA,0.1,95,2.5,-2,-2.5
2018-12-17,4217,1,0,0,7.2,3,0.8,6,0,0,7.3,4,96,6.2,0.9,0.6
2018-12-18,4695,2,0,0,4.3,1.5,0.3,6,5,0,4.8,1.8,97,7.2,-1.6,-4.2
2018-12-19,4162,3,0,0,3.3,1.2,2.2,6,0.1,0,7.8,2.1,98,5.4,-1,-0.8
2018-12-20,3907,4,0,0,12.1,5.1,2.3,6,0.4,0,7.6,6.7,83,8.7,2.3,0.4
2018-12-21,3030,5,0,0,19.8,9.1,13.6,6,0,0,7.4,10,81,12.6,7.7,6.6
2018-12-22,2000,6,1,0,17.6,7,9.7,8,0.2,0,7.2,11,84,12.7,9.1,8.2
2018-12-23,744,7,1,0,15.6,6,17.9,8,0,0,7.5,10,90,12.7,8.5,7.7
2018-12-24,1486,1,0,0,15.3,3.3,0.1,6,0,0,7.3,6.9,81,13,-1.1,-3.1
2018-12-25,384,2,0,1,5.1,1.7,0,6,7.1,0,2.9,-0.1,89,5.5,-3.6,-5.4
2018-12-26,490,3,0,1,4.5,1.5,0,8,0,0,8,-1.4,99,-0.8,-2.2,-1.9
2018-12-27,2180,4,0,0,3.8,1.6,0,0,0,0,8,-1.6,97,-1,-2.1,-1.7
2018-12-28,2724,5,0,0,9,3.3,0,0,0,0,7.6,0.1,94,1.2,-1.1,-1
2018-12-29,1950,6,1,0,12.9,4.4,0.1,6,0,0,NA,1.4,90,3.1,0.1,-0.4
2018-12-30,867,7,1,0,12.8,6,1.4,6,0,0,NA,4.6,87,5.8,2.2,2.1
2018-12-31,1749,1,0,0,9,4.4,0.4,6,0,0,7.7,5.7,98,6.9,4.5,4.3
2019-01-01,701,2,0,1,11.9,5.4,1.9,6,0,0,7,6.4,92,6.7,5.3,3.7
2019-01-02,3047,3,0,0,10.2,3.2,0,6,1.2,0,5,2.8,75,6.2,-3.4,-6.1
2019-01-03,3041,4,0,0,6.7,2.9,0.3,8,0,0,5.7,-0.9,89,1.2,-4.9,-7.4
2019-01-04,3420,5,0,0,7.3,3.3,1.3,8,1,0,7.6,1.3,88,2.8,-1.2,-3.2
2019-01-05,1697,6,1,0,12.1,6.2,4.5,8,0,0,7.3,2.4,95,4,0.5,0.1
2019-01-06,974,7,1,1,8.1,4.8,2.6,6,0,0,7.6,3.9,98,4.2,3.7,3.5
2019-01-07,4538,1,0,0,15.9,4.4,1,8,0,0,7.5,3.8,93,4.6,3.2,2.4
2019-01-08,4235,2,0,0,16.7,8.1,2.6,6,1.8,0,6.2,4.8,86,7.7,2.9,2.3
2019-01-09,4434,3,0,0,12.9,4.3,0.9,8,0.2,0,7.3,3.3,77,4.7,1.2,0.6
2019-01-10,4656,4,0,0,8.5,2.1,0.1,8,0,0,7.5,1.2,83,2.4,-2.1,-4.9
2019-01-11,3891,5,0,0,11.7,5,1.9,8,0,0,NA,-0.3,91,1.2,-1.8,-3.6
2019-01-12,2616,6,1,0,15.5,7.6,7.4,6,0,0,NA,2.8,92,4.5,0.9,0.3
2019-01-13,919,7,1,0,14.8,7.9,8.1,6,0,0,7.7,6.6,94,9.4,4.2,3.7
2019-01-14,4524,1,0,0,14.2,4.1,2.5,8,0.5,0,6.6,5,86,7.7,1.7,-0.2
2019-01-15,4836,2,0,0,9.1,4.4,0,6,0.6,0,7.8,4.2,81,6.1,1.4,0.2
2019-01-16,5282,3,0,0,11.4,3.2,0,6,4.8,0,7.8,4.1,76,6.8,-0.9,-3
2019-01-17,4597,4,0,0,16.1,7.3,1.2,8,1.3,0,6.7,6,78,7.9,1.7,0.7
2019-01-18,5008,5,0,0,9.5,3.3,0,8,2.1,0,7,1.2,81,4,-2.6,-4.8
2019-01-19,3338,6,1,0,8.5,3,0,0,7.7,0,2.4,-1.8,82,1.7,-6.3,-8.2
2019-01-20,1376,7,1,0,7.8,2.6,0,0,0,0,7.4,-2.7,83,-0.2,-6.6,-8
2019-01-21,4515,1,0,0,7.3,2.9,0,0,7.5,0,1.5,-3.5,82,0.6,-7.7,-9.7
2019-01-22,4623,2,0,0,3.5,1.3,0,0,0.1,0,6.9,-2.9,86,0.4,-8.1,-9.4
2019-01-23,4431,3,0,0,7.5,2.7,0,8,0,0,7.9,-1.5,76,0.6,-3.7,-5
2019-01-24,4427,4,0,0,4.4,1.8,0.2,8,0,0,7.5,-2,79,-1.2,-2.8,-4.6
2019-01-25,3937,5,0,0,12.6,4.8,0,8,0,1,7.4,-1.2,78,1.9,-4.2,-6.7
2019-01-26,2884,6,1,0,14.7,7.4,1.1,6,0,0,NA,3.6,79,6.3,1.7,1.1
2019-01-27,1315,7,1,0,16.7,7.8,1.9,8,0.4,0,7.3,6.5,77,9.1,2.9,2.5
2019-01-28,3821,1,0,0,15.1,7.3,1.8,8,0,0,6.1,2.4,90,3.4,1.3,0
2019-01-29,5030,2,0,0,6,2.8,0,8,1.1,0,7.5,1.9,79,4.5,-1,-3.8
2019-01-30,4497,3,0,0,17.7,5.7,0.9,8,0,0,6.2,1.9,73,4.1,-2.5,-4.8
2019-01-31,4521,4,0,0,6.4,1.9,1.7,8,2.2,0,5.9,0.5,84,3.8,-2.8,-5.2
2019-02-01,4476,5,0,0,5.8,2.3,2.7,6,0,0,7.2,3,94,6.8,0.2,-0.8
2019-02-02,3509,6,1,0,5.1,1.5,0.8,6,0,0,7.7,4.2,95,6.8,2.5,2.2
2019-02-03,1495,7,1,0,11.9,4.2,0.1,8,0,0,7.5,3.2,78,4.7,1.7,0.8
2019-02-04,5011,1,0,0,6.8,1.6,0,0,7.6,0,6.1,1.4,79,6.1,-3.5,-6.3
2019-02-05,5283,2,0,0,4.9,1.3,0,0,8.8,0,2,0.4,80,7.8,-4,-6.5
2019-02-06,5017,3,0,0,3.7,1.1,0,0,8.4,0,5.6,-0.8,84,7,-5.6,-7.8
2019-02-07,4513,4,0,0,7.6,2.4,2.9,6,0,0,6.7,1.7,91,6.3,-3.5,-5.4
2019-02-08,5184,5,0,0,12.6,5.1,1.5,6,4.1,0,7.1,6.8,74,10.2,3,-1.4
2019-02-09,3481,6,1,0,17.1,7.1,0.8,6,0.1,0,7.7,8.5,69,11.2,5.7,2.6
2019-02-10,1248,7,1,0,23.1,8.3,5.1,8,0.3,0,6.7,8.8,70,13.8,5.2,2.6
2019-02-11,4813,1,0,0,12.3,5.5,0.4,6,0.7,0,7.3,5,77,7.3,2,-0.8
2019-02-12,5223,2,0,0,6,2.6,0,0,2.6,0,6.3,2.4,84,6.5,-2.3,-4.9
2019-02-13,5443,3,0,0,3.8,1.3,0,0,9.2,0,2.8,1.8,78,10.1,-3.9,-6.2
2019-02-14,5533,4,0,0,6.8,1.7,0,0,8.1,0,2.9,2.2,79,10.6,-4.1,-6.5
2019-02-15,5490,5,0,0,3.4,1.1,0,0,9.4,0,0,3.2,79,15.1,-3.4,-5.9
2019-02-16,4142,6,1,0,4.8,1.3,0,0,9.4,0,0.9,3.7,77,14,-3.8,-6.2
2019-02-17,2212,7,1,0,2.6,0.9,0,0,9.5,0,5.3,4.5,73,17.1,-3.4,-6
2019-02-18,5531,1,0,0,3.4,1.3,0,0,9.2,0,1.4,4.5,73,15.4,-3.2,-5.5
2019-02-19,5399,2,0,0,8.3,2.9,0,6,0.9,0,6.3,4.9,83,9.1,-0.3,-3.5
2019-02-20,5686,3,0,0,6.9,1.4,0,0,8.4,0,6.8,4.2,85,12.4,-2.4,-5
2019-02-21,5786,4,0,0,5.7,2.1,0,6,4.6,0,4.9,6.7,80,14.7,-1.1,-3.5
2019-02-22,5692,5,0,0,6.4,2.3,0,6,0.3,0,6,8.9,79,13.5,1.9,-0.6
2019-02-23,4171,6,1,0,12.2,5.4,0,0,7.9,0,4.5,6.1,57,11.4,1.8,0.4
2019-02-24,2145,7,1,0,10.9,5.2,0,0,9.9,0,2,6.2,37,13.3,0,-1.6
2019-02-25,5569,1,0,0,10.3,4.4,0,0,10,0,3.5,8.5,43,16.6,2.1,0
2019-02-26,6071,2,0,0,8.2,3.2,0,0,9.9,0,3.2,9.1,63,18.4,1.5,-1.2
2019-02-27,6073,3,0,0,4.2,1.1,0,0,10.1,0,0,7,69,19.4,-1.6,-4.5
2019-02-28,6207,4,0,0,15.4,5.5,5.5,6,9.7,0,3.2,10.4,67,19.2,2.5,-1.8
2019-03-01,4296,5,0,0,13.2,4.8,4.7,6,0.3,0,6.6,8.8,88,11.5,7.2,6.8
2019-03-02,3668,6,1,0,11.7,4.8,0,6,0.8,0,7.2,8.9,79,12.1,6.3,5.9
2019-03-03,1547,7,1,0,16.7,8,0,6,0.1,0,7.7,11,68,13.1,9.2,5.9
2019-03-04,3462,1,0,0,26.8,7.8,8.5,8,1.1,0,7,9.3,69,13.2,5.7,4.5
2019-03-05,3210,2,0,0,18.4,6.8,5.5,6,0.3,0,6.9,6.6,83,8,4.2,2.8
2019-03-06,5488,3,0,0,5,1.3,0.2,6,6.7,0,7,8.6,77,15.9,0.2,-1.7
2019-03-07,4864,4,0,0,18.1,7.8,1.1,6,3.9,0,5.3,10.1,68,13,6.9,4.4
2019-03-08,4862,5,0,1,18.7,6.8,1.7,6,4.3,0,6.1,8.7,68,11.5,6.7,4.3
2019-03-09,2830,6,1,0,19.6,8.6,5.7,6,0.1,0,7.3,9.9,74,12,7.2,6.2
2019-03-10,1172,7,1,0,29.9,9.6,3.8,6,3.7,0,5.4,11.2,69,15.7,6.3,4.6
2019-03-11,4595,1,0,0,17.9,7.1,0,6,1.2,0,5.1,6.3,58,7.8,3.9,2.1
2019-03-12,5305,2,0,0,23.3,5.2,0.1,6,5.4,0,6.3,7.2,55,13.3,1.4,-1.8
2019-03-13,4919,3,0,0,19.9,9.2,2.9,6,1.5,0,6.9,7.1,70,9.5,5.2,3.9
2019-03-14,3363,4,0,0,20.9,8.9,17.3,6,0,0,6.1,6.3,85,7.8,5.1,4.3
2019-03-15,3160,5,0,0,20.7,8.6,9.8,6,0,0,6,9.6,90,12.5,6.7,5.4
2019-03-16,3702,6,1,0,18.9,8,0,6,3,0,5.8,11.3,75,14.3,8.3,3.6
2019-03-17,1612,7,1,0,17.5,6.3,2.2,6,5.2,0,4.2,8,74,15.3,1.9,-0.6
2019-03-18,5040,1,0,0,11.2,4.4,0.1,6,3.5,0,4.7,5.4,78,9.9,3.4,0
2019-03-19,5684,2,0,0,5.8,1.7,0,0,9,0,2.3,5.2,72,11.3,-1.2,-3.5
2019-03-20,5838,3,0,0,7.9,2,0,0,11.3,0,1.5,4.6,67,12.6,-3.1,-6
2019-03-21,6177,4,0,0,10.4,3.4,0,0,11.4,0,2.8,7.5,60,16.1,-0.8,-3.3
2019-03-22,6293,5,0,0,4.6,1.8,0,0,10.2,0,3.4,8.6,64,18.7,-0.6,-2.6
2019-03-23,4862,6,1,0,8.2,2.4,0,0,11.2,0,0.1,9.7,67,19,0.3,-2
2019-03-24,2493,7,1,0,8.6,2.7,0,0,7.4,0,2.7,9.4,73,15.7,2.6,0
2019-03-25,5449,1,0,0,16.1,3.6,1.1,6,3.7,0,5.5,7.1,69,11.8,2.6,-0.8
2019-03-26,5699,2,0,0,6.5,1.5,0,0,3.8,0,5.5,5.5,75,10.3,0.7,-1.5
2019-03-27,6100,3,0,0,8.5,2.1,0,0,5.4,0,5.1,7.3,69,13,2,-0.7
2019-03-28,6453,4,0,0,10.8,3.3,0,0,8.4,0,3.2,8.5,66,16,-1.3,-3.2
2019-03-29,6718,5,0,0,10.3,4,0,0,11.9,0,0,11.7,64,17.9,5.2,1.8
2019-03-30,5052,6,1,0,7.2,1.4,0,0,11.8,0,0,10.6,64,20.6,0.5,-1.9
2019-03-31,2459,7,1,0,10.4,2.8,0,0,11.2,0,0.6,11.7,59,20.7,0.9,-1.7
2019-04-01,6391,1,0,0,11.6,4.9,0,0,11.1,0,0.7,11.9,63,18,6.1,4.8
2019-04-02,6800,2,0,0,15.3,3.3,0.5,4,10.4,0,7.3,13.6,58,21.7,4.4,1.9
2019-04-03,4590,3,0,0,8.1,2.7,8.4,4,0,0,7.1,7.9,86,12.4,4.7,4.4
2019-04-04,4200,4,0,0,9.1,3,6.3,4,0,0,6.5,4.5,92,5.3,3.7,3.4
2019-04-05,5670,5,0,0,5.3,2.1,0,4,0,0,7.7,6.5,84,9.1,3,0.1
2019-04-06,4996,6,1,0,10.4,2.3,0,0,6,0,5.6,8.4,81,15.7,-0.6,-2.7
2019-04-07,2365,7,1,0,10.5,3.1,0,4,5.1,0,5.6,10.3,79,16.6,3,0.7
2019-04-08,6209,1,0,0,9.4,3.6,0,4,1.1,0,7,11,83,14.8,8.7,6.9
2019-04-09,5574,2,0,0,4.8,1.7,2.6,6,0,0,6.9,10.1,94,12.2,7.6,5.7
2019-04-10,5887,3,0,0,8.6,3.9,0.2,6,0.1,0,5.6,10.5,73,13.4,6.8,4.5
2019-04-11,6672,4,0,0,10.3,4.4,0,0,12.5,0,1.9,7.9,55,13.2,2.5,0.1
2019-04-12,6464,5,0,0,10,4.8,0,0,4.6,0,5.8,6,56,11.1,1.4,-0.6
2019-04-13,3725,6,1,0,8.4,3.7,0.1,6,0,0,6.8,4.4,73,5.6,3,1.4
2019-04-14,1951,7,1,0,8.6,3.2,0,6,1.2,0,5.8,6.1,71,10.9,2.8,1.2
2019-04-15,6326,1,0,0,12,4,0,0,12.4,0,0,9.8,63,18.5,1.2,-0.8
2019-04-16,6369,2,0,0,6.8,2,2.3,6,6.1,0,5.4,11.2,67,18.2,1.9,-1.2
2019-04-17,6516,3,0,0,7.3,1.9,0,0,2.1,0,5.8,13,80,18.8,6.5,3.5
2019-04-18,7054,4,0,0,10.9,4.3,0,0,12.9,0,0.5,14.6,52,22.5,6,3.7
2019-04-19,2399,5,0,1,9.6,4.1,0,0,13,0,0,16.5,48,23.9,10.1,5.5
2019-04-20,4352,6,1,0,10.8,4,0,0,13.1,0,0,16,47,24.5,6.6,2.6
2019-04-21,1862,7,1,1,12.1,4,0,0,12.6,0,1.6,16.4,43,25.4,7.9,4.1
2019-04-22,2174,1,0,1,12.7,4.9,0,0,9.8,0,6.4,17.4,39,25.8,8.1,5
2019-04-23,6736,2,0,0,8.7,3.3,0,0,3.6,0,6.7,15.9,55,22.3,7.7,5.5
2019-04-24,6662,3,0,0,20.1,3.3,0.1,6,8.3,0,5.5,13.8,73,24.9,4.4,2.2
2019-04-25,7028,4,0,0,12.7,3.2,3,6,6.9,0,5,13.5,67,26.6,2.9,0.7
2019-04-26,4643,5,0,0,7.9,3.3,5.4,6,0.6,0,7.3,9.8,86,13,6.5,3.7
2019-04-27,3237,6,1,0,16.6,4.5,6.1,8,1.6,0,6.6,8.7,85,13.2,6,3.7
2019-04-28,2118,7,1,0,10.7,3.5,0.2,6,6.7,0,4.9,7.5,80,12.2,1.7,-0.1
2019-04-29,6411,1,0,0,8.8,1.9,3.3,6,3.4,0,6.2,8,82,14.6,-0.2,-1.7
2019-04-30,7462,2,0,0,7.8,2,0,0,7.2,0,3.5,11.7,74,17.7,5.9,3
2019-05-01,3522,3,0,1,7,1.5,0,0,13.5,NA,0,12,69,20.6,2.3,0.1
2019-05-02,6255,4,0,0,15.2,3.6,1.1,6,5.9,NA,6.5,11.9,78,20,4.7,2.5
2019-05-03,5782,5,0,0,8.1,1.9,1.4,6,1.5,NA,6.9,11.1,79,14.3,8.4,7
2019-05-04,2441,6,1,0,12.2,3.7,9.8,8,0,NA,6,5.8,89,9.6,2.7,2.3
2019-05-05,2854,7,1,0,9.3,2.8,0,6,5.7,NA,6,6.5,71,10.7,3,1.7
2019-05-06,6320,1,0,0,6,1.8,0,6,3.1,NA,6.2,7.9,72,12.9,2.1,-0.4
2019-05-07,7436,2,0,0,5.3,1.5,0.2,6,9.9,NA,6.5,8.8,65,16,-0.5,-2.5
2019-05-08,4969,3,0,0,13.4,2.7,7.2,6,0,NA,7.1,10.2,87,14.2,5.2,3.5
2019-05-09,4814,4,0,0,14.7,5,10.4,6,0.4,NA,7.3,10.9,88,13.8,7.6,5.5
2019-05-10,7101,5,0,0,9.3,3,2.6,6,7.2,NA,5.4,13,78,17.7,8.4,6
2019-05-11,3754,6,1,0,16.4,4.6,2.7,6,2.5,NA,7.2,12.7,80,18.4,7.2,5.7
2019-05-12,2271,7,1,0,9.2,3,0,0,6.2,NA,3.9,9.3,72,14.2,3.3,1.3
2019-05-13,7397,1,0,0,13.2,3.7,0,0,13.5,NA,1.8,10,59,17.1,0.9,-1
2019-05-14,7382,2,0,0,12.7,4.1,0,0,10.5,NA,2.2,10.1,53,16.2,3.1,0.6
2019-05-15,7725,3,0,0,13.8,3.9,0,0,13.3,NA,2.8,9.9,55,16.1,1.2,-1.4
2019-05-16,7494,4,0,0,9.2,3.1,0,0,8,NA,5.2,11.3,62,18,2.5,0.9
2019-05-17,7629,5,0,0,8.1,2.8,0,0,10.9,NA,3.4,14.6,67,21.7,6.8,5.5
2019-05-18,5274,6,1,0,9.7,2,15.9,8,7.3,NA,7.1,14.6,79,22.7,7.8,6.1
2019-05-19,2639,7,1,0,7.3,2.8,0.5,6,4.2,NA,6.7,15.4,85,20.5,12,11.9
2019-05-20,6042,1,0,0,6.3,3,10.7,6,0,NA,7.4,15,90,18,13,12.5
2019-05-21,3315,2,0,0,10.5,4.5,28,6,0,NA,6.8,12.6,97,14,11.6,11.5
2019-05-22,7432,3,0,0,6.4,2.6,0,0,5.8,NA,4.8,13.6,80,19.8,7.6,5.3
2019-05-23,8310,4,0,0,7.3,1.8,0,0,14,NA,3.8,14.1,70,21.5,5.3,3.5
2019-05-24,8253,5,0,0,4,1.2,0,0,11,NA,7.3,16.6,67,24.6,8.4,6.8
2019-05-25,5540,6,1,0,11.9,1.7,4.1,6,9.3,NA,5.4,15.9,77,22.9,9.3,8.2
2019-05-26,3648,7,1,0,9.4,3.2,0,0,14.2,NA,4.8,16.3,71,22.6,10.2,8.2
2019-05-27,7388,1,0,0,9,3.1,11.2,8,6.4,NA,6.2,16.1,78,20.8,9.7,7.8
2019-05-28,7203,2,0,0,11.1,3.9,0,6,6.9,NA,6.7,14.8,76,18.7,11.4,9.9
2019-05-29,7860,3,0,0,8.5,1.9,0.2,6,2.9,NA,6.3,13.9,74,18.5,8.7,6.6
2019-05-30,3667,4,0,1,8.9,2.3,0,0,11.8,NA,4.5,15.3,71,21.8,5.7,4.3
2019-05-31,7157,5,0,0,6.1,1.6,0,0,9.9,NA,5.8,18.7,71,25.5,12.1,10.1
2019-06-01,5664,6,1,0,7.4,1.4,0,0,14.4,NA,3.8,20.4,68,28.3,10.8,9.1
2019-06-02,3143,7,1,0,5.9,1.2,0,0,14.9,NA,2.9,22.2,65,31,12,9.9
2019-06-03,7722,1,0,0,19.8,2.5,0.2,6,9.8,NA,3.3,19.9,74,30.4,12.5,11
2019-06-04,8362,2,0,0,8.1,2.3,0,6,13.7,NA,2.3,23.5,60,32.3,12.2,10.6
2019-06-05,8114,3,0,0,15.7,2.9,0,6,11.7,NA,5.3,24,53,29.9,16.2,13.9
2019-06-06,8346,4,0,0,15,4.3,2.1,6,1.4,NA,5.2,13.3,79,19.4,7.8,5.8
2019-06-07,7470,5,0,0,16.3,4.1,0.5,6,10.2,NA,4.6,17,67,28.2,8.5,7.1
2019-06-08,5526,6,1,0,14.5,5.1,0,0,13.1,NA,3.5,16.8,53,22.3,8,5.6
2019-06-09,2488,7,1,1,9,2.6,4.3,6,6.3,NA,6.5,17,68,23.8,7,5.4
2019-06-10,1657,1,0,1,6.9,2,24.3,6,0.7,NA,7,16.9,90,20.3,15,14.7
2019-06-11,6218,2,0,0,7,2,0,6,1.9,NA,7.1,16.4,81,20.6,13.2,12.3
